company,Year,Есть ли RAEX/RSPP/NKR рейтинг у компании?,Источник
мосинжпроект,22,TRUE,Отчёты
мосинжпроект,23,TRUE,Отчёты
мосинжпроект,24,TRUE,Отчёты
московская биржа,22,FALSE,Отчёты
московская биржа,24,FALSE,Отчёты
московский кредитный банк,22,FALSE,Отчёты
московский кредитный банк,23,FALSE,Отчёты
московский кредитный банк,24,FALSE,Отчёты
московский метрополитен,21,TRUE,Отчёты
московский метрополитен,22,TRUE,Отчёты
московский метрополитен,23,TRUE,Отчёты
московский метрополитен,24,TRUE,Отчёты
мосэнерго,21,TRUE,Отчёты
мосэнерго,24,TRUE,Отчёты
мосэнергосбыт,21,TRUE,Отчёты
мосэнергосбыт,22,TRUE,Отчёты
мосэнергосбыт,23,TRUE,Отчёты
мосэнергосбыт,24,TRUE,Отчёты
моэк,21,TRUE,Отчёты
моэк,22,TRUE,Отчёты
моэк,23,TRUE,Отчёты
моэк,24,TRUE,Отчёты
мтс,22,FALSE,Отчёты
мтс,24,FALSE,Отчёты
мтс-банк,21,FALSE,Отчёты
мтс-банк,24,TRUE,Отчёты
мултон партнерс,21,TRUE,Отчёты
мултон партнерс,22,TRUE,Отчёты
мултон партнерс,23,TRUE,Отчёты
мултон партнерс,24,TRUE,Отчёты
мумт,21,TRUE,Отчёты
мумт,23,TRUE,Отчёты
мумт,24,TRUE,Отчёты
мхк еврохим,22,FALSE,Отчёты
мхк еврохим,23,FALSE,Отчёты
мхк еврохим,24,FALSE,Отчёты
мэз юг руси,21,TRUE,Отчёты
мэз юг руси,22,TRUE,Отчёты
мэз юг руси,23,TRUE,Отчёты
мэз юг руси,24,TRUE,Отчёты
мэлон фэшн груп,21,TRUE,Отчёты
мэлон фэшн груп,22,TRUE,Отчёты
мэлон фэшн груп,23,TRUE,Отчёты
мэлон фэшн груп,24,TRUE,Отчёты
невские берега,21,TRUE,Отчёты
невские берега,22,TRUE,Отчёты
невские берега,23,TRUE,Отчёты
невские берега,24,TRUE,Отчёты
независимая нефтегазовая компания,21,TRUE,Отчёты
независимая нефтегазовая компания,22,FALSE,Отчёты
независимая нефтегазовая компания,23,FALSE,Отчёты
независимая нефтегазовая компания,24,FALSE,Отчёты
нзнп,21,TRUE,Отчёты
нзнп,22,TRUE,Отчёты
нзнп,23,TRUE,Отчёты
нзнп,24,TRUE,Отчёты
нижнекамскнефтехим,21,TRUE,Отчёты
нижнекамскнефтехим,23,TRUE,Отчёты
нижнекамскнефтехим,24,TRUE,Отчёты
нипигаз,21,TRUE,Отчёты
нипигаз,22,TRUE,Отчёты
нипигаз,23,TRUE,Отчёты
нипигаз,24,TRUE,Отчёты
нк нефтиса,21,TRUE,Отчёты
нк нефтиса,22,FALSE,Отчёты
нк нефтиса,23,FALSE,Отчёты
нк нефтиса,24,FALSE,Отчёты
нк югранефтепром,21,TRUE,Отчёты
нк югранефтепром,22,TRUE,Отчёты
нк югранефтепром,23,TRUE,Отчёты
нк югранефтепром,24,TRUE,Отчёты
нлмк,22,FALSE,Отчёты
нлмк,24,FALSE,Отчёты
новатэк,22,FALSE,Отчёты
новатэк,23,FALSE,Отчёты
новатэк,24,FALSE,Отчёты
новатэк-таркосаленефтегаз,21,TRUE,Отчёты
новатэк-таркосаленефтегаз,22,TRUE,Отчёты
новатэк-таркосаленефтегаз,23,TRUE,Отчёты
новатэк-таркосаленефтегаз,24,TRUE,Отчёты
новатэк-юрхаровнефтегаз,21,TRUE,Отчёты
новатэк-юрхаровнефтегаз,22,TRUE,Отчёты
новатэк-юрхаровнефтегаз,23,TRUE,Отчёты
новатэк-юрхаровнефтегаз,24,TRUE,Отчёты
новая горная управляющая компания,22,FALSE,Отчёты
новая горная управляющая компания,23,FALSE,Отчёты
новая горная управляющая компания,24,FALSE,Отчёты
новикомбанк,22,FALSE,Отчёты
новикомбанк,24,FALSE,Отчёты
новороссийский морской торговый порт,21,TRUE,Отчёты
новороссийский морской торговый порт,22,FALSE,Отчёты
новороссийский морской торговый порт,23,FALSE,Отчёты
новороссийский морской торговый порт,24,FALSE,Отчёты
новый ай ти проект,21,TRUE,Отчёты
новый ай ти проект,22,TRUE,Отчёты
новый ай ти проект,23,TRUE,Отчёты
новый ай ти проект,24,TRUE,Отчёты
норебо,21,TRUE,Отчёты
норебо,22,TRUE,Отчёты
норебо,23,TRUE,Отчёты
норебо,24,TRUE,Отчёты
норильский никель,22,FALSE,Отчёты
норильский никель,23,FALSE,Отчёты
норильский никель,24,FALSE,Отчёты
нпк катрен,21,TRUE,Отчёты
нпк катрен,22,TRUE,Отчёты
нпк катрен,23,TRUE,Отчёты
нпк катрен,24,TRUE,Отчёты
нпп радар ммс,21,TRUE,Отчёты
нпп радар ммс,22,TRUE,Отчёты
нпп радар ммс,23,TRUE,Отчёты
нпп радар ммс,24,TRUE,Отчёты
нпф сбербанка,21,FALSE,Отчёты
нпф сбербанка,23,FALSE,Отчёты
нпф сбербанка,24,TRUE,Отчёты
нхс,21,TRUE,Отчёты
нхс,22,TRUE,Отчёты
нхс,23,TRUE,Отчёты
нхс,24,TRUE,Отчёты
нэо,21,TRUE,Отчёты
нэо,22,TRUE,Отчёты
нэо,23,TRUE,Отчёты
нэо,24,TRUE,Отчёты
о-си-эс-центр,21,TRUE,Отчёты
о-си-эс-центр,22,TRUE,Отчёты
о-си-эс-центр,23,TRUE,Отчёты
о-си-эс-центр,24,TRUE,Отчёты
о`кей,21,TRUE,Отчёты
о`кей,22,TRUE,Отчёты
о`кей,23,TRUE,Отчёты
о`кей,24,TRUE,Отчёты
оазис,21,TRUE,Отчёты
оазис,22,TRUE,Отчёты
оазис,23,TRUE,Отчёты
оазис,24,TRUE,Отчёты
оак,21,TRUE,Отчёты
оак,22,TRUE,Отчёты
оак,23,TRUE,Отчёты
оак,24,TRUE,Отчёты
общественная организация инвалидов г. пскова,21,TRUE,Отчёты
общественная организация инвалидов г. пскова,22,TRUE,Отчёты
общественная организация инвалидов г. пскова,23,TRUE,Отчёты
общественная организация инвалидов г. пскова,24,TRUE,Отчёты
объединенная авиастроительная корпорация,22,FALSE,Отчёты
объединенная авиастроительная корпорация,23,FALSE,Отчёты
объединенная авиастроительная корпорация,24,FALSE,Отчёты
объединенная металлургическая компания,22,FALSE,Отчёты
объединенная металлургическая компания,24,FALSE,Отчёты
объединенные кондитеры,21,TRUE,Отчёты
объединенные кондитеры,22,TRUE,Отчёты
объединенные кондитеры,23,TRUE,Отчёты
объединенные кондитеры,24,TRUE,Отчёты
огк,24,FALSE,Отчёты
огк-2,21,TRUE,Отчёты
огк-2,22,TRUE,Отчёты
огк-2,23,TRUE,Отчёты
огк-2,24,TRUE,Отчёты
одк,21,TRUE,Отчёты
одк,22,TRUE,Отчёты
одк,23,TRUE,Отчёты
одк,24,TRUE,Отчёты
одк-умпо,21,TRUE,Отчёты
одк-умпо,22,TRUE,Отчёты
одк-умпо,23,TRUE,Отчёты
одк-умпо,24,TRUE,Отчёты
ожд октябрьская железная дорога,21,TRUE,Отчёты
ожд октябрьская железная дорога,22,TRUE,Отчёты
ожд октябрьская железная дорога,23,TRUE,Отчёты
ожд октябрьская железная дорога,24,TRUE,Отчёты
озк трейдинг,21,TRUE,Отчёты
озк трейдинг,22,TRUE,Отчёты
озк трейдинг,23,TRUE,Отчёты
озк трейдинг,24,TRUE,Отчёты
ойл энерджи,21,TRUE,Отчёты
ойл энерджи,22,TRUE,Отчёты
ойл энерджи,23,FALSE,Отчёты
ойл энерджи,24,TRUE,Отчёты
ойл технолоджис,21,TRUE,Отчёты
ойл технолоджис,23,TRUE,Отчёты
омск карбон,22,FALSE,Отчёты
онежский судостроительный завод,21,TRUE,Отчёты
онежский судостроительный завод,22,TRUE,Отчёты
онежский судостроительный завод,23,TRUE,Отчёты
онежский судостроительный завод,24,TRUE,Отчёты
оникс кофе,22,TRUE,Отчёты
оск 1520,21,TRUE,Отчёты
оск 1520,22,TRUE,Отчёты
оск 1520,23,TRUE,Отчёты
оск 1520,24,TRUE,Отчёты
открытие,22,FALSE,Отчёты
открытие,23,FALSE,Отчёты
открытие,24,FALSE,Отчёты
отлк ера,21,FALSE,Отчёты
отлк ера,22,TRUE,Отчёты
отлк ера,23,TRUE,Отчёты
отлк ера,24,TRUE,Отчёты
оэз санкт-петербург,21,TRUE,Отчёты
оэз санкт-петербург,22,TRUE,Отчёты
оэз санкт-петербург,23,TRUE,Отчёты
оэз санкт-петербург,24,TRUE,Отчёты
пгк,21,TRUE,Отчёты
пгк,22,TRUE,Отчёты
пгк,23,TRUE,Отчёты
пгк,24,TRUE,Отчёты
пепсико холдингс,21,TRUE,Отчёты
пепсико холдингс,22,TRUE,Отчёты
пепсико холдингс,23,TRUE,Отчёты
пепсико холдингс,24,TRUE,Отчёты
первый контейнерный терминал,21,TRUE,Отчёты
первый контейнерный терминал,22,TRUE,Отчёты
первый контейнерный терминал,23,TRUE,Отчёты
первый контейнерный терминал,24,TRUE,Отчёты
петербургская сбытовая компания,21,TRUE,Отчёты
петербургская сбытовая компания,22,TRUE,Отчёты
петербургская сбытовая компания,23,TRUE,Отчёты
петербургская сбытовая компания,24,TRUE,Отчёты
петербургский метрополитен,21,FALSE,Отчёты
петербургский метрополитен,22,TRUE,Отчёты
петербургский метрополитен,23,FALSE,Отчёты
петербургский метрополитен,24,TRUE,Отчёты
петербургский тракторный завод,21,TRUE,Отчёты
петербургский тракторный завод,22,TRUE,Отчёты
петербургский тракторный завод,23,TRUE,Отчёты
петербургский тракторный завод,24,TRUE,Отчёты
петролеум трейдинг,21,FALSE,Отчёты
петролеум трейдинг,22,TRUE,Отчёты
петролеум трейдинг,23,TRUE,Отчёты
петролеум трейдинг,24,TRUE,Отчёты
петрополь,21,TRUE,Отчёты
петрополь,22,TRUE,Отчёты
петрополь,23,TRUE,Отчёты
петрополь,24,TRUE,Отчёты
петрополье,22,TRUE,Отчёты
пивоваренная компания балтика,21,TRUE,Отчёты
пивоваренная компания балтика,22,TRUE,Отчёты
